"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"195",11625,"CANCOVERW","G","CD","DENSIOM","12",NA,194644,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","12",12,"12"
"196",11625,"CANCOVERW","G","CR","DENSIOM","17",NA,194645,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"197",11625,"CANCOVERW","G","LF","DENSIOM","17",NA,194646,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"927",11625,"CANCOVERW","G","RT","DENSIOM","17",NA,194647,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"928",11625,"CANCOVERW","H","CU","DENSIOM","17",NA,194692,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"929",11625,"CANCOVERW","H","CL","DENSIOM","17",NA,194693,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"930",11625,"CANCOVERW","H","CD","DENSIOM","17",NA,194694,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"931",11625,"CANCOVERW","H","CR","DENSIOM","17",NA,194695,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"932",11625,"CANCOVERW","H","LF","DENSIOM","17",NA,194696,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"933",11625,"CANCOVERW","H","RT","DENSIOM","17",NA,194697,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"934",11625,"CANCOVERW","I","CU","DENSIOM","11",NA,194742,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","11",11,"11"
"935",11625,"CANCOVERW","I","CL","DENSIOM","17",NA,194743,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"936",11625,"CANCOVERW","I","CD","DENSIOM","7",NA,194744,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","7",7,"7"
"937",11625,"CANCOVERW","I","CR","DENSIOM","14",NA,194745,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","14",14,"14"
"938",11625,"CANCOVERW","I","LF","DENSIOM","17",NA,194746,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"939",11625,"CANCOVERW","I","RT","DENSIOM","17",NA,194747,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"940",11625,"CANCOVERW","J","CU","DENSIOM","4",NA,194792,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","4",4,"4"
"941",11625,"CANCOVERW","J","CL","DENSIOM","8",NA,194793,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","8",8,"8"
"942",11625,"CANCOVERW","J","CD","DENSIOM","10",NA,194794,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","10",10,"10"
"943",11625,"CANCOVERW","J","CR","DENSIOM","15",NA,194795,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","15",15,"15"
"944",11625,"CANCOVERW","J","LF","DENSIOM","17",NA,194796,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"945",11625,"CANCOVERW","J","RT","DENSIOM","17",NA,194797,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"946",11625,"CANCOVERW","K","CU","DENSIOM","10",NA,194842,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","10",10,"10"
"947",11625,"CANCOVERW","K","CL","DENSIOM","8",NA,194843,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","8",8,"8"
"948",11625,"CANCOVERW","K","CD","DENSIOM","6",NA,194844,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","6",6,"6"
"949",11625,"CANCOVERW","K","CR","DENSIOM","7",NA,194845,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","7",7,"7"
"950",11625,"CANCOVERW","K","LF","DENSIOM","17",NA,194846,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"951",11625,"CANCOVERW","K","RT","DENSIOM","17",NA,194847,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8003","LS","17",17,"17"
"2191",11626,"CANCOVERW","F","CR","DENSIOM","11",NA,195773,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","11",11,"11"
"2193",11626,"CANCOVERW","F","RT","DENSIOM","17",NA,195775,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","17",17,"17"
"2194",11626,"CANCOVERW","G","CU","DENSIOM","0",NA,195811,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2197",11626,"CANCOVERW","G","CR","DENSIOM","5",NA,195814,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","5",5,"5"
"2202",11626,"CANCOVERW","H","CD","DENSIOM","1",NA,195863,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2205",11626,"CANCOVERW","H","RT","DENSIOM","7",NA,195866,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","7",7,"7"
"2209",11626,"CANCOVERW","I","CR","DENSIOM","0",NA,195914,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2212",11626,"CANCOVERW","J","CU","DENSIOM","0",NA,195961,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2218",11626,"CANCOVERW","K","CU","DENSIOM","0",NA,196011,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2223",11626,"CANCOVERW","K","RT","DENSIOM","1",NA,196016,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2317",11626,"CANCOVERW","G","CD","DENSIOM","1",NA,195813,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2544",11626,"CANCOVERW","D","CR","DENSIOM","6",NA,195673,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","6",6,"6"
"2563",11626,"CANCOVERW","G","RT","DENSIOM","3",NA,195816,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","3",3,"3"
"2568",11626,"CANCOVERW","H","CR","DENSIOM","6",NA,195864,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","6",6,"6"
"2569",11626,"CANCOVERW","H","LF","DENSIOM","4",NA,195865,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","4",4,"4"
"2575",11626,"CANCOVERW","I","LF","DENSIOM","15",NA,195915,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","15",15,"15"
"2576",11626,"CANCOVERW","I","RT","DENSIOM","0",NA,195916,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2582",11626,"CANCOVERW","J","RT","DENSIOM","3",NA,195966,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","3",3,"3"
"2583",11626,"CANCOVERW","K","CL","DENSIOM","0",NA,196012,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2585",11626,"CANCOVERW","K","CR","DENSIOM","1",NA,196014,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2780",11626,"CANCOVERW","C","CD","DENSIOM","1",NA,195622,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2827",11626,"CANCOVERW","J","LF","DENSIOM","15",NA,195965,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","15",15,"15"
"2890",11626,"CANCOVERW","A","CR","DENSIOM","5",NA,195283,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","5",5,"5"
"2893",11626,"CANCOVERW","B","CU","DENSIOM","0",NA,195570,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2894",11626,"CANCOVERW","B","CL","DENSIOM","4",NA,195571,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","4",4,"4"
"2900",11626,"CANCOVERW","C","CL","DENSIOM","0",NA,195621,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2902",11626,"CANCOVERW","C","CR","DENSIOM","3",NA,195623,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","3",3,"3"
"2905",11626,"CANCOVERW","D","CU","DENSIOM","0",NA,195670,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2909",11626,"CANCOVERW","D","LF","DENSIOM","7",NA,195674,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","7",7,"7"
"2914",11626,"CANCOVERW","E","CR","DENSIOM","7",NA,195723,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","7",7,"7"
"2917",11626,"CANCOVERW","F","CU","DENSIOM","4",NA,195770,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","4",4,"4"
"2918",11626,"CANCOVERW","F","CL","DENSIOM","13",NA,195771,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","13",13,"13"
"2924",11626,"CANCOVERW","G","CL","DENSIOM","6",NA,195812,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","6",6,"6"
"2927",11626,"CANCOVERW","G","LF","DENSIOM","10",NA,195815,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","10",10,"10"
"2935",11626,"CANCOVERW","I","CU","DENSIOM","1",NA,195911,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2937",11626,"CANCOVERW","I","CL","DENSIOM","10",NA,195912,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","10",10,"10"
"2940",11626,"CANCOVERW","I","CD","DENSIOM","1",NA,195913,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"2943",11626,"CANCOVERW","J","CD","DENSIOM","3",NA,195963,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","3",3,"3"
"2950",11626,"CANCOVERW","K","CD","DENSIOM","0",NA,196013,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"2951",11626,"CANCOVERW","K","LF","DENSIOM","0",NA,196015,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3023",11626,"CANCOVERW","B","LF","DENSIOM","3",NA,195574,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","3",3,"3"
"3130",11626,"CANCOVERW","A","CU","DENSIOM","1",NA,195280,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"3134",11626,"CANCOVERW","A","LF","DENSIOM","11",NA,195284,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","11",11,"11"
"3143",11626,"CANCOVERW","B","RT","DENSIOM","11",NA,195575,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","11",11,"11"
"3150",11626,"CANCOVERW","D","CD","DENSIOM","1",NA,195672,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"3153",11626,"CANCOVERW","D","RT","DENSIOM","15",NA,195675,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","15",15,"15"
"3156",11626,"CANCOVERW","E","CD","DENSIOM","0",NA,195722,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3159",11626,"CANCOVERW","E","RT","DENSIOM","9",NA,195725,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","9",9,"9"
"3173",11626,"CANCOVERW","H","CL","DENSIOM","2",NA,195862,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","2",2,"2"
"3175",11626,"CANCOVERW","H","CU","DENSIOM","0",NA,195861,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3187",11626,"CANCOVERW","J","CR","DENSIOM","7",NA,195964,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","7",7,"7"
"3223",11626,"CANCOVERW","C","CU","DENSIOM","0",NA,195620,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3235",11626,"CANCOVERW","E","CU","DENSIOM","4",NA,195720,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","4",4,"4"
"3252",11626,"CANCOVERW","A","CL","DENSIOM","1",NA,195281,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","1",1,"1"
"3257",11626,"CANCOVERW","A","RT","DENSIOM","10",NA,195285,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","10",10,"10"
"3259",11626,"CANCOVERW","B","CD","DENSIOM","2",NA,195572,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","2",2,"2"
"3260",11626,"CANCOVERW","B","CR","DENSIOM","5",NA,195573,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","5",5,"5"
"3268",11626,"CANCOVERW","C","LF","DENSIOM","11",NA,195624,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","11",11,"11"
"3285",11626,"CANCOVERW","F","LF","DENSIOM","14",NA,195774,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","14",14,"14"
"3306",11626,"CANCOVERW","J","CL","DENSIOM","0",NA,195962,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3352",11626,"CANCOVERW","C","RT","DENSIOM","14",NA,195625,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","14",14,"14"
"3377",11626,"CANCOVERW","A","CD","DENSIOM","0",NA,195282,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3393",11626,"CANCOVERW","F","CD","DENSIOM","0",NA,195772,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","0",0,"0"
"3395",11626,"CANCOVERW","D","CL","DENSIOM","4",NA,195671,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","4",4,"4"
"3462",11626,"CANCOVERW","E","LF","DENSIOM","13",NA,195724,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","13",13,"13"
"3477",11626,"CANCOVERW","E","CL","DENSIOM","8",NA,195721,TRUE,"O",2013-09-26,9999-12-31,NA,"AR-LS-8007","LS","8",8,"8"
"3510",11627,"CANCOVERW","K","CD","DENSIOM","11",NA,199195,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","11",11,"11"
"3529",11627,"CANCOVERW","D","RT","DENSIOM","17",NA,198849,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3554",11627,"CANCOVERW","I","CU","DENSIOM","15",NA,199093,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","15",15,"15"
"3557",11627,"CANCOVERW","E","CU","DENSIOM","15",NA,198894,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","15",15,"15"
"3636",11627,"CANCOVERW","K","CL","DENSIOM","15",NA,199194,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","15",15,"15"
"3647",11627,"CANCOVERW","K","CU","DENSIOM","11",NA,199193,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","11",11,"11"
"3710",11627,"CANCOVERW","C","CD","DENSIOM","16",NA,198796,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","16",16,"16"
"3718",11627,"CANCOVERW","D","LF","DENSIOM","17",NA,198848,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3748",11627,"CANCOVERW","J","CL","DENSIOM","17",NA,199144,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3750",11627,"CANCOVERW","I","LF","DENSIOM","13",NA,199097,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","13",13,"13"
"3825",11627,"CANCOVERW","B","CD","DENSIOM","17",NA,198746,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3827",11627,"CANCOVERW","B","CR","DENSIOM","17",NA,198747,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3833",11627,"CANCOVERW","C","CR","DENSIOM","17",NA,198797,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3843",11627,"CANCOVERW","E","CL","DENSIOM","9",NA,198895,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","9",9,"9"
"3860",11627,"CANCOVERW","H","CU","DENSIOM","10",NA,199043,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","10",10,"10"
"3862",11627,"CANCOVERW","A","LF","DENSIOM","17",NA,198698,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3864",11627,"CANCOVERW","H","LF","DENSIOM","17",NA,199047,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3866",11627,"CANCOVERW","I","CL","DENSIOM","17",NA,199094,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3870",11627,"CANCOVERW","J","CU","DENSIOM","15",NA,199143,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","15",15,"15"
"3875",11627,"CANCOVERW","J","CR","DENSIOM","17",NA,199146,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3876",11627,"CANCOVERW","J","LF","DENSIOM","17",NA,199147,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3882",11627,"CANCOVERW","K","LF","DENSIOM","17",NA,199197,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3946",11627,"CANCOVERW","B","CL","DENSIOM","17",NA,198745,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3960",11627,"CANCOVERW","D","CR","DENSIOM","7",NA,198847,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","7",7,"7"
"3966",11627,"CANCOVERW","E","CR","DENSIOM","10",NA,198897,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","10",10,"10"
"3972",11627,"CANCOVERW","F","CR","DENSIOM","9",NA,198947,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","9",9,"9"
"3976",11627,"CANCOVERW","G","CR","DENSIOM","12",NA,198996,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","12",12,"12"
"3989",11627,"CANCOVERW","I","CD","DENSIOM","17",NA,199095,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"3999",11627,"CANCOVERW","J","RT","DENSIOM","17",NA,199148,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"4098",11627,"CANCOVERW","G","CD","DENSIOM","3",NA,198995,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","3",3,"3"
"4202",11627,"CANCOVERW","D","CD","DENSIOM","14",NA,198846,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","14",14,"14"
"4203",11627,"CANCOVERW","D","CU","DENSIOM","5",NA,198844,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","5",5,"5"
"4204",11627,"CANCOVERW","D","CL","DENSIOM","17",NA,198845,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"4221",11627,"CANCOVERW","G","CU","DENSIOM","11",NA,198993,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","11",11,"11"
"4223",11627,"CANCOVERW","G","LF","DENSIOM","15",NA,198997,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","15",15,"15"
"4230",11627,"CANCOVERW","H","RT","DENSIOM","17",NA,199048,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
"4240",11627,"CANCOVERW","J","CD","DENSIOM","17",NA,199145,TRUE,"O",2013-09-27,9999-12-31,NA,"AR-LS-8013","LS","17",17,"17"
